ctuid,ai_own_s0,ai_own_s1,ai_own_s2,ai_own_change_s1,ai_own_change_s2
2021S05075350378.07,0.04285465556606837,0.04285465556606837,0.04285465556606837,0.0,0.0
2021S05075350378.08,0.0365991829670998,0.0401604413394904,0.0365991829670998,0.003561258372390602,0.0
2021S05075350378.11,0.05110333506054729,0.06213640797911711,0.05110333506054729,0.011033072918569822,0.0
2021S05075350378.12,0.03988372502824977,0.03988372502824977,0.03988372502824977,0.0,0.0
2021S05075350378.14,0.04246667103007927,0.04488770650357138,0.04246667103007927,0.0024210354734921086,0.0
2021S05075350378.16,0.05123159441128748,0.05123159441128748,0.05123159441128748,0.0,0.0
2021S05075350378.17,0.049052831160572095,0.049233697308996544,0.049052831160572095,0.0001808661484244481,0.0
2021S05075350378.18,0.04275572381077182,0.04275572381077182,0.04275572381077182,0.0,0.0
2021S05075350378.19,0.03950388002798073,0.03950388002798073,0.03950388002798073,0.0,0.0
2021S05075350378.20,0.04981683985829426,0.04981683985829426,0.04981683985829426,0.0,0.0
2021S05075350378.21,0.037857885026814864,0.037857885026814864,0.037857885026814864,0.0,0.0
2021S05075350378.22,0.034442445399395685,0.03774361639826622,0.034442445399395685,0.003301170998870534,0.0
2021S05075350378.23,0.0374463862765234,0.03934563386421976,0.0374463862765234,0.0018992475876963635,0.0
2021S05075350378.24,0.0422814965924481,0.0422814965924481,0.0422814965924481,0.0,0.0
2021S05075350378.25,0.04717075148077962,0.04717075148077962,0.04717075148077962,0.0,0.0
2021S05075350378.26,0.04666395828305222,0.04666395828305222,0.04666395828305222,0.0,0.0
2021S05075350378.27,0.05138590644264681,0.05138590644264681,0.05138590644264681,0.0,0.0
2021S05075350378.28,0.045676361282352716,0.04575139828364144,0.045676361282352716,7.503700128872609e-05,0.0
2021S05075350400.02,0.0432073687806039,0.043340907281426186,0.0432073687806039,0.0001335385008222889,0.0
2021S05075350400.03,0.03857800783982491,0.04122388723583869,0.03857800783982491,0.002645879396013781,0.0
2021S05075350400.04,0.0323638206310315,0.032935549282015655,0.0323638206310315,0.000571728650984156,0.0
2021S05075350400.06,0.048515702659363814,0.048515702659363814,0.048515702659363814,0.0,0.0
2021S05075350400.07,0.039503880027980706,0.039503880027980706,0.039503880027980706,0.0,0.0
2021S05075350400.08,0.022072792965634223,0.023761592740444294,0.022072792965634223,0.0016887997748100715,0.0
2021S05075350400.11,0.041479074029379746,0.041479074029379746,0.041479074029379746,0.0,0.0
2021S05075350400.12,0.03925698077780584,0.04034915659740404,0.03925698077780584,0.0010921758195982026,0.0
2021S05075350400.13,0.03888663190254352,0.03888663190254352,0.03888663190254352,0.0,0.0
2021S05075350400.14,0.03147965439729713,0.032494430711493764,0.03147965439729713,0.001014776314196636,0.0
2021S05075350400.15,0.04376850344009227,0.048211028863260355,0.04376850344009227,0.004442525423168087,0.0
2021S05075350400.16,0.045676361282352695,0.045676361282352695,0.045676361282352695,0.0,0.0
2021S05075350400.17,0.034812794274658006,0.04282229613254087,0.034812794274658006,0.008009501857882864,0.0
2021S05075350400.18,0.029627910020985537,0.03766451739197467,0.029627910020985537,0.008036607370989133,0.0
2021S05075350400.19,0.04561138779546459,0.0787160230217399,0.04561138779546459,0.033104635226275304,0.0
2021S05075350400.20,0.043095141848706234,0.05059588376486015,0.043095141848706234,0.007500741916153915,0.0
2021S05075350400.21,0.041972872529729525,0.05491188153361645,0.041972872529729525,0.012939009003886927,0.0
2021S05075350400.22,0.0422814965924481,0.04651827585456549,0.0422814965924481,0.004236779262117393,0.0
2021S05075350400.23,0.041479074029379746,0.08287581503588695,0.041479074029379746,0.041396741006507205,0.0
2021S05075350401.04,0.035183143149920326,0.035183143149920326,0.035183143149920326,0.0,0.0
2021S05075350401.05,0.036294189775707274,0.05061679340191825,0.036294189775707274,0.014322603626210975,0.0
2021S05075350401.06,0.02526220804769463,0.05835952698505589,0.02526220804769463,0.03309731893736126,0.0
2021S05075350401.07,0.027714849605723235,0.02828819687226519,0.027714849605723235,0.0005733472665419535,0.0
2021S05075350401.08,0.026747418768945284,0.03020623773595673,0.026747418768945284,0.0034588189670114455,0.0
2021S05075350401.09,0.02993653408370413,0.03454587571165085,0.02993653408370413,0.004609341627946722,0.0
2021S05075350401.10,0.030121708521335295,0.030121708521335295,0.030121708521335295,0.0,0.0
2021S05075350401.11,0.03434144116068778,0.03434144116068778,0.03434144116068778,0.0,0.0
2021S05075350401.13,0.028599163145256883,0.036153260249269174,0.028599163145256883,0.007554097104012291,0.0
2021S05075350401.14,0.03311066103338616,0.03311066103338616,0.03311066103338616,0.0,0.0
2021S05075350401.15,0.038777705762760496,0.038777705762760496,0.038777705762760496,0.0,0.0
2021S05075350401.17,0.02848837502017841,0.02848837502017841,0.02848837502017841,0.0,0.0
2021S05075350401.18,0.03852822976519289,0.12043751087455173,0.03852822976519289,0.08190928110935884,0.0
2021S05075350401.19,0.032356796470286844,0.03581853099190168,0.032356796470286844,0.0034617345216148357,0.0
2021S05075350401.20,0.03491860823901867,0.03894605112209781,0.03491860823901867,0.004027442883079144,0.0
2021S05075350401.21,0.03629418977570728,0.03629418977570728,0.03629418977570728,0.0,0.0
2021S05075350401.22,0.034812794274658006,0.040726567086788526,0.034812794274658006,0.00591377281213052,0.0
2021S05075350401.23,0.028393413770111137,0.03267253676792088,0.028393413770111137,0.004279122997809744,0.0
2021S05075350402.01,0.046001228716793345,0.051242852202878185,0.046001228716793345,0.00524162348608484,0.0
2021S05075350402.02,0.026294770143624663,0.03692898761897354,0.026294770143624663,0.01063421747534888,0.0
2021S05075350402.03,0.03909238127768926,0.03961340152982701,0.03909238127768926,0.0005210202521377452,0.0
2021S05075350402.04,0.037343511588950516,0.037343511588950516,0.037343511588950516,0.0,0.0
2021S05075350402.05,0.02474603848343678,0.02474603848343678,0.02474603848343678,0.0,0.0
2021S05075350402.06,0.029998258896247854,0.029998258896247854,0.029998258896247854,0.0,0.0
2021S05075350402.07,0.03703488752623192,0.040415629997150315,0.03703488752623192,0.0033807424709183936,0.0
2021S05075350402.08,0.03888663190254352,0.040984348322196384,0.03888663190254352,0.0020977164196528675,0.0
2021S05075350402.09,0.028393413770111134,0.029396715296081056,0.028393413770111134,0.001003301525969922,0.0
2021S05075350402.10,0.04721948159594572,0.04721948159594572,0.04721948159594572,0.0,0.0
2021S05075350402.12,0.0422814965924481,0.0422814965924481,0.0422814965924481,0.0,0.0
2021S05075350402.13,0.03703488752623192,0.03703488752623192,0.03703488752623192,0.0,0.0
2021S05075350403.01,0.02296163026626379,0.0253869197524315,0.02296163026626379,0.002425289486167711,0.0
2021S05075350403.04,0.03618023627562658,0.03618023627562658,0.03618023627562658,0.0,0.0
2021S05075350403.05,0.03259070102308409,0.03821358162013066,0.03259070102308409,0.005622880597046569,0.0
2021S05075350403.07,0.03298419670305029,0.043334054517213165,0.03298419670305029,0.010349857814162873,0.0
2021S05075350403.09,0.03610901533807612,0.03610901533807612,0.03610901533807612,0.0,0.0
2021S05075350403.10,0.03703488752623192,0.03703488752623192,0.03703488752623192,0.0,0.0
2021S05075350403.11,0.037984500026904525,0.037984500026904525,0.037984500026904525,0.0,0.0
2021S05075350403.12,0.04578858821425037,0.05816752199716815,0.04578858821425037,0.012378933782917781,0.0
2021S05075350403.13,0.04238437128002099,0.04238437128002099,0.04238437128002099,0.0,0.0
2021S05075350403.14,0.03434144116068778,0.08447578773029799,0.03434144116068778,0.0501343465696102,0.0
2021S05075350403.15,0.034470933774415874,0.06458119840834907,0.034470933774415874,0.030110264633933195,0.0
2021S05075350403.16,0.03962732965306815,0.04590900748210537,0.03962732965306815,0.00628167782903722,0.0
2021S05075350410.02,0.044052024110149565,0.04611668400055251,0.044052024110149565,0.0020646598904029423,0.0
2021S05075350410.03,0.037034887526231915,0.038564790268346964,0.037034887526231915,0.0015299027421150496,0.0
2021S05075350410.04,0.03981250409069931,0.041778416593781606,0.03981250409069931,0.0019659125030822983,0.0
2021S05075350410.05,0.037034887526231935,0.04341389307518615,0.037034887526231935,0.0063790055489542155,0.0
2021S05075350410.07,0.0422814965924481,0.044236500867229474,0.0422814965924481,0.0019550042747813745,0.0
2021S05075350410.09,0.039732793240063395,0.039732793240063395,0.039732793240063395,0.0,0.0
2021S05075350410.10,0.042795870030312454,0.042795870030312454,0.042795870030312454,0.0,0.0
2021S05075350410.11,0.03487451908720172,0.035026788986225466,0.03487451908720172,0.00015226989902374782,0.0
2021S05075350410.12,0.03632267815072746,0.058311769773779984,0.03632267815072746,0.02198909162305252,0.0
2021S05075350410.13,0.041096778416205744,0.041365949204187694,0.041096778416205744,0.00026917078798194966,0.0
2021S05075350410.14,0.04186552502965348,0.04186552502965348,0.04186552502965348,0.0,0.0
2021S05075350410.15,0.04036802740359279,0.04036802740359279,0.04036802740359279,0.0,0.0
2021S05075350411.01,0.04032687752856366,0.0518780032726463,0.04032687752856366,0.011551125744082638,0.0
2021S05075350411.04,0.03765213565166911,0.03765213565166911,0.03765213565166911,0.0,0.0
2021S05075350411.07,0.04047999334262559,0.040697799406754324,0.04047999334262559,0.00021780606412873105,0.0
2021S05075350411.08,0.03994477154615015,0.03994477154615015,0.03994477154615015,0.0,0.0
2021S05075350411.09,0.048145353784101494,0.048145353784101494,0.048145353784101494,0.0,0.0
2021S05075350411.12,0.05110814478620005,0.05110814478620005,0.05110814478620005,0.0,0.0
2021S05075350411.15,0.04370116728095366,0.049344309674022625,0.04370116728095366,0.005643142393068963,0.0
2021S05075350411.16,0.041972872529729505,0.05187267546628468,0.041972872529729505,0.009899802936555173,0.0
2021S05075350411.17,0.031891153147588606,0.031891153147588606,0.031891153147588606,0.0,0.0
2021S05075350411.18,0.04330233003067119,0.04796491857797147,0.04330233003067119,0.004662588547300284,0.0
2021S05075350411.19,0.034812794274658006,0.034812794274658006,0.034812794274658006,0.0,0.0
2021S05075350411.21,0.05226034128701617,0.05226034128701617,0.05226034128701617,0.0,0.0
2021S05075350411.22,0.04376850344009227,0.053025504522962834,0.04376850344009227,0.009257001082870565,0.0
2021S05075350411.23,0.04285465556606837,0.045902156275182814,0.04285465556606837,0.0030475007091144424,0.0
2021S05075350411.24,0.04333081840569135,0.04333081840569135,0.04333081840569135,0.0,0.0
2021S05075350411.25,0.04592326053252758,0.045987666895451446,0.04592326053252758,6.440636292386753e-05,0.0
2021S05075350411.26,0.052589540287249326,0.05611168946648258,0.052589540287249326,0.0035221491792332554,0.0
2021S05075350411.27,0.04629360940778989,0.04808032110985164,0.04629360940778989,0.0017867117020617454,0.0
2021S05075350411.28,0.044441865031478296,0.04687695620074467,0.044441865031478296,0.002435091169266372,0.0
2021S05075350411.29,0.036505817704428616,0.036505817704428616,0.036505817704428616,0.0,0.0
2021S05075350411.30,0.04102326002905691,0.042048865359491094,0.04102326002905691,0.0010256053304341858,0.0
2021S05075350412.01,0.0346781219563808,0.03946345687662708,0.0346781219563808,0.004785334920246277,0.0
2021S05075350412.02,0.0392931123753924,0.0392931123753924,0.0392931123753924,0.0,0.0
2021S05075350412.04,0.03796075971438771,0.039124676881876,0.03796075971438771,0.0011639171674882876,0.0
2021S05075350412.06,0.03925698077780584,0.03925698077780584,0.03925698077780584,0.0,0.0
2021S05075350412.08,0.032096902522734325,0.03567610017950374,0.032096902522734325,0.003579197656769416,0.0
2021S05075350412.10,0.035800391275357515,0.03638877329204863,0.035800391275357515,0.0005883820166911122,0.0
2021S05075350412.11,0.04713531139702244,0.0471927008417913,0.04713531139702244,5.73894447688586e-05,0.0
2021S05075350412.12,0.04345930679098644,0.04345930679098644,0.04345930679098644,0.0,0.0
2021S05075350412.13,0.02993653408370413,0.02993653408370413,0.02993653408370413,0.0,0.0
2021S05075350412.14,0.037034887526231935,0.041906662749657105,0.037034887526231935,0.004871775223425169,0.0
2021S05075350412.15,0.0328653968775833,0.03790497496114482,0.0328653968775833,0.005039578083561515,0.0
2021S05075350412.18,0.03538889252506607,0.03538889252506607,0.03538889252506607,0.0,0.0
2021S05075350412.19,0.04505911315691549,0.059829590748967966,0.04505911315691549,0.014770477592052474,0.0
2021S05075350412.20,0.046798630601329425,0.046798630601329425,0.046798630601329425,0.0,0.0
2021S05075350412.22,0.04236791133000935,0.04236791133000935,0.04236791133000935,0.0,0.0
2021S05075350412.24,0.04578858821425037,0.04578858821425037,0.04578858821425037,0.0,0.0
2021S05075350412.25,0.04162836194809015,0.04162836194809015,0.04162836194809015,0.0,0.0
2021S05075350412.26,0.0422814965924481,0.04403290966536638,0.0422814965924481,0.0017514130729182828,0.0
2021S05075350413.01,0.035292069289703375,0.06391180784017965,0.035292069289703375,0.028619738550476274,0.0
2021S05075350413.02,0.04207163222979949,0.04654951320057966,0.04207163222979949,0.004477880970780168,0.0
2021S05075350420.03,0.021427327783034186,0.021427327783034186,0.021427327783034186,0.0,0.0
2021S05075350420.05,0.03463851245100516,0.03463851245100516,0.03463851245100516,0.0,0.0
2021S05075350420.06,0.03135620477220969,0.03135620477220969,0.03135620477220969,0.0,0.0
2021S05075350420.08,0.038459306277240854,0.038459306277240854,0.038459306277240854,0.0,0.0
2021S05075350420.09,0.03649025682731675,0.03649025682731675,0.03649025682731675,0.0,0.0
2021S05075350420.10,0.022381953765853207,0.023208683694342803,0.022381953765853207,0.000826729928489596,0.0
2021S05075350420.11,0.021035816114899745,0.021035816114899745,0.021035816114899745,0.0,0.0
2021S05075350420.13,0.03749782362030984,0.043015613364167586,0.03749782362030984,0.005517789743857748,0.0
2021S05075350420.14,0.0430174462804694,0.1148769181815321,0.0430174462804694,0.0718594719010627,0.0
2021S05075350420.15,0.021109885889952194,0.021109885889952194,0.021109885889952194,0.0,0.0
2021S05075350421.01,0.021831091594410403,0.022486742932816113,0.021831091594410403,0.0006556513384057099,0.0
2021S05075350421.04,0.041002911189756776,0.041002911189756776,0.041002911189756776,0.0,0.0
2021S05075350421.05,0.04333081840569135,0.051223324039139484,0.04333081840569135,0.007892505633448135,0.0
2021S05075350421.06,0.03584787190039117,0.07151050692342921,0.03584787190039117,0.03566263502303804,0.0
2021S05075350421.07,0.029381010770810657,0.029381010770810657,0.029381010770810657,0.0,0.0
2021S05075350422.02,0.02983365939613128,0.02983365939613128,0.02983365939613128,0.0,0.0
2021S05075350422.03,0.039503880027980706,0.039503880027980706,0.039503880027980706,0.0,0.0
2021S05075350422.04,0.03147965439729714,0.03323451697118666,0.03147965439729714,0.0017548625738895152,0.0
2021S05075350422.05,0.03418605002421409,0.03418605002421409,0.03418605002421409,0.0,0.0
2021S05075350422.06,0.023406048916578572,0.026388457786764314,0.023406048916578572,0.002982408870185742,0.0
2021S05075350423.01,0.028393413770111137,0.028393413770111137,0.028393413770111137,0.0,0.0
2021S05075350423.02,0.027469585449920373,0.027469585449920373,0.027469585449920373,0.0,0.0
2021S05075350424.04,0.03919525596526211,0.041778111442975344,0.03919525596526211,0.002582855477713232,0.0
2021S05075350424.05,0.03024515814642273,0.032800216889446,0.03024515814642273,0.002555058743023274,0.0
2021S05075350424.07,0.03703488752623194,0.03703488752623194,0.03703488752623194,0.0,0.0
2021S05075350424.08,0.03624128279352696,0.04082262660999997,0.03624128279352696,0.004581343816473009,0.0
2021S05075350424.09,0.03475581752461766,0.03475581752461766,0.03475581752461766,0.0,0.0
2021S05075350424.10,0.04140908684035379,0.04140908684035379,0.04140908684035379,0.0,0.0
2021S05075350424.11,0.03333139877360874,0.03333139877360874,0.03333139877360874,0.0,0.0
2021S05075350424.13,0.033046515023406955,0.033046515023406955,0.033046515023406955,0.0,0.0
2021S05075350424.14,0.040429752216136504,0.040429752216136504,0.040429752216136504,0.0,0.0
2021S05075350424.15,0.037034887526231915,0.05245517870672674,0.037034887526231915,0.015420291180494823,0.0
2021S05075350424.16,0.033578298023783607,0.03427641211578499,0.033578298023783607,0.0006981140920013854,0.0
2021S05075350430.03,0.04555291165726526,0.04555291165726526,0.04555291165726526,0.0,0.0
2021S05075350430.05,0.048515702659363814,0.06591134842019536,0.048515702659363814,0.017395645760831545,0.0
2021S05075350430.06,0.04962674928515077,0.04962674928515077,0.04962674928515077,0.0,0.0
2021S05075350430.07,0.044052024110149565,0.044052024110149565,0.044052024110149565,0.0,0.0
2021S05075350430.08,0.041479074029379746,0.041479074029379746,0.041479074029379746,0.0,0.0
2021S05075350431.01,0.03939165309608304,0.03939165309608304,0.03939165309608304,0.0,0.0
2021S05075350431.02,0.027158917519236752,0.027173119673008637,0.027158917519236752,1.4202153771885467e-05,0.0
2021S05075350440.00,0.04199491710563797,0.07153956113303789,0.04199491710563797,0.029544644027399918,0.0
2021S05075350441.02,0.03469584199825939,0.03469584199825939,0.03469584199825939,0.0,0.0
2021S05075350441.03,0.03765213565166911,0.03806805480193859,0.03765213565166911,0.0004159191502694781,0.0
2021S05075350441.04,0.04721948159594569,0.05128368579875252,0.04721948159594569,0.004064204202806829,0.0
2021S05075350442.02,0.036211890025649,0.08701898505341428,0.036211890025649,0.05080709502776528,0.0
2021S05075350442.03,0.04358721378087297,0.04425214862486998,0.04358721378087297,0.0006649348439970101,0.0
2021S05075350442.04,0.04327234226749205,0.044131837785606816,0.04327234226749205,0.0008594955181147682,0.0
2021S05075350442.05,0.050231226759716856,0.06092907306522145,0.050231226759716856,0.01069784630550459,0.0
2021S05075350442.06,0.03765213565166911,0.03765213565166911,0.03765213565166911,0.0,0.0
2021S05075350450.02,0.03415439627419167,0.03415439627419167,0.03415439627419167,0.0,0.0
2021S05075350450.03,0.04485336378176979,0.04485336378176979,0.04485336378176979,0.0,0.0
2021S05075350450.05,0.04592326053252758,0.04592326053252758,0.04592326053252758,0.0,0.0
2021S05075350450.06,0.03654108902588216,0.03654108902588216,0.03654108902588216,0.0,0.0
2021S05075350451.01,0.03888663190254353,0.03888663190254353,0.03888663190254353,0.0,0.0
2021S05075350451.02,0.03279595461660298,0.04193547503854584,0.03279595461660298,0.00913952042194286,0.0
2021S05075350451.03,0.04574897870887474,0.0494794686367907,0.04574897870887474,0.003730489927915963,0.0
2021S05075350451.05,0.03919525596526211,0.0420601222437665,0.03919525596526211,0.002864866278504387,0.0
2021S05075350451.06,0.05267184003730764,0.05267184003730764,0.05267184003730764,0.0,0.0
2021S05075350451.07,0.054317835038473504,0.054317835038473504,0.054317835038473504,0.0,0.0
2021S05075350452.01,0.0444418650314783,0.05058311219839353,0.0444418650314783,0.006141247166915227,0.0
2021S05075350452.02,0.038423695808465635,0.038423695808465635,0.038423695808465635,0.0,0.0
2021S05075350452.03,0.038204410290218205,0.055951623480192704,0.038204410290218205,0.0177472131899745,0.0
2021S05075350452.05,0.0462936094077899,0.0462936094077899,0.0462936094077899,0.0,0.0
2021S05075350452.06,0.04555291165726526,0.050144306917009863,0.04555291165726526,0.004591395259744606,0.0
2021S05075350452.07,0.04795043332343713,0.05670579514884203,0.04795043332343713,0.0087553618254049,0.0
2021S05075350455.00,0.04855685253439298,0.04855685253439298,0.04855685253439298,0.0,0.0
2021S05075350456.01,0.03765213565166911,0.03765213565166911,0.03765213565166911,0.0,0.0
2021S05075350456.02,0.04370116728095366,0.04370116728095366,0.04370116728095366,0.0,0.0
2021S05075350456.03,0.04259012065516671,0.04876156214642681,0.04259012065516671,0.006171441491260102,0.0
2021S05075350460.01,0.030017750942314302,0.04618758098850447,0.030017750942314302,0.01616983004619017,0.0
2021S05075350460.02,0.02366117814175929,0.02366117814175929,0.02366117814175929,0.0,0.0
2021S05075350461.01,0.035292069289703375,0.041109211507933806,0.035292069289703375,0.005817142218230431,0.0
2021S05075350461.02,0.03888663190254351,0.04303720864558015,0.03888663190254351,0.004150576743036642,0.0
2021S05075350470.00,0.054886236189955216,0.054886236189955216,0.054886236189955216,0.0,0.0
2021S05075350471.00,0.04052052399928906,0.04052052399928906,0.04052052399928906,0.0,0.0
2021S05075350472.00,0.0495371107038771,0.070067631274252,0.0495371107038771,0.020530520570374904,0.0
2021S05075350473.01,0.05370058691303631,0.05370058691303631,0.05370058691303631,0.0,0.0
2021S05075350473.02,0.046417059032877336,0.046417059032877336,0.046417059032877336,0.0,0.0
2021S05075350473.03,0.049203493427708134,0.05971804123184942,0.049203493427708134,0.010514547804141287,0.0
2021S05075350474.00,0.048097256527573934,0.06270486805135413,0.048097256527573934,0.014607611523780192,0.0
2021S05075350475.00,0.04550000467508494,0.04550000467508494,0.04550000467508494,0.0,0.0
2021S05075350476.02,0.05163517972407335,0.052711981525819906,0.05163517972407335,0.0010768018017465533,0.0
2021S05075350480.01,0.04153198101156009,0.04153198101156009,0.04153198101156009,0.0,0.0
2021S05075350480.03,0.045221546874135835,0.045221546874135835,0.045221546874135835,0.0,0.0
2021S05075350480.04,0.04120437817488056,0.04120437817488056,0.04120437817488056,0.0,0.0
2021S05075350480.05,0.04950581904016716,0.04950581904016716,0.04950581904016716,0.0,0.0
2021S05075350480.06,0.05664159268717825,0.05664159268717825,0.05664159268717825,0.0,0.0
2021S05075350481.02,0.04740465603357686,0.04740465603357686,0.04740465603357686,0.0,0.0
2021S05075350481.04,0.04989963793008092,0.04989963793008092,0.04989963793008092,0.0,0.0
2021S05075350481.05,0.0578670117597374,0.060017429605513435,0.0578670117597374,0.0021504178457760342,0.0
2021S05075350482.00,0.04555291165726526,0.08064752706070333,0.04555291165726526,0.03509461540343807,0.0
2021S05075350483.01,0.05608140111115121,0.06172491765351778,0.05608140111115121,0.0056435165423665695,0.0
2021S05075350483.02,0.048145353784101515,0.06196016824660811,0.048145353784101515,0.013814814462506597,0.0
2021S05075350484.02,0.05370058691303631,0.06319371919463154,0.05370058691303631,0.009493132281595235,0.0
2021S05075350484.03,0.05079070289311807,0.05079070289311807,0.05079070289311807,0.0,0.0
2021S05075350484.04,0.04407151615621598,0.04407151615621598,0.04407151615621598,0.0,0.0
2021S05075350485.02,0.04795884715627155,0.06116619062381556,0.04795884715627155,0.013207343467544007,0.0
2021S05075350485.04,0.05022539541228712,0.05022539541228712,0.05022539541228712,0.0,0.0
2021S05075350485.05,0.05614205879772738,0.0904913117321564,0.05614205879772738,0.03434925293442902,0.0
2021S05075350500.01,0.025251059676976308,0.02840324615010071,0.025251059676976308,0.003152186473124402,0.0
2021S05075350500.02,0.03518314314992034,0.03803440739816675,0.03518314314992034,0.0028512642482464087,0.0
2021S05075350501.01,0.04510659378194915,0.04510659378194915,0.04510659378194915,0.0,0.0
2021S05075350501.02,0.04700581878329436,0.04700581878329436,0.04700581878329436,0.0,0.0
2021S05075350502.01,0.05003388778378354,0.05003388778378354,0.05003388778378354,0.0,0.0
2021S05075350502.02,0.04536773721963412,0.04589778435524272,0.04536773721963412,0.0005300471356085995,0.0
2021S05075350503.00,0.03964911488102478,0.04484445166414119,0.03964911488102478,0.005195336783116407,0.0
2021S05075350504.00,0.039545727358518815,0.039545727358518815,0.039545727358518815,0.0,0.0
2021S05075350505.01,0.0431347513540819,0.045967643423652,0.0431347513540819,0.0028328920695700963,0.0
2021S05075350505.02,0.03925698077780584,0.03925698077780584,0.03925698077780584,0.0,0.0
2021S05075350506.00,0.03525721292497281,0.03525721292497281,0.03525721292497281,0.0,0.0
2021S05075350507.00,0.033846453500794745,0.03388737081760816,0.033846453500794745,4.0917316813417204e-05,0.0
2021S05075350508.00,0.04221977177990439,0.04221977177990439,0.04221977177990439,0.0,0.0
2021S05075350509.01,0.04327234226749205,0.04680820699797924,0.04327234226749205,0.0035358647304871912,0.0
2021S05075350509.02,0.0454685747846808,0.04775454225075042,0.0454685747846808,0.0022859674660696203,0.0
2021S05075350510.00,0.039503880027980706,0.044132445116571974,0.039503880027980706,0.004628565088591267,0.0
2021S05075350511.01,0.04696453128326512,0.05129140689998351,0.04696453128326512,0.0043268756167183925,0.0
2021S05075350511.02,0.03291990002331726,0.03436116009021313,0.03291990002331726,0.0014412600668958706,0.0
2021S05075350512.00,0.023764052829332145,0.023764052829332145,0.023764052829332145,0.0,0.0
2021S05075350513.01,0.039054972300390026,0.039054972300390026,0.039054972300390026,0.0,0.0
2021S05075350513.02,0.028599163145256883,0.028599163145256883,0.028599163145256883,0.0,0.0
2021S05075350513.03,0.024689925017487943,0.024689925017487943,0.024689925017487943,0.0,0.0
2021S05075350513.04,0.04259012065516671,0.04588812013191339,0.04259012065516671,0.0032979994767466797,0.0
2021S05075350514.01,0.034072096524133365,0.03556282259759782,0.034072096524133365,0.0014907260734644545,0.0
2021S05075350514.02,0.023014537248444128,0.023014537248444128,0.023014537248444128,0.0,0.0
2021S05075350515.01,0.05020284753555884,0.05480402683324546,0.05020284753555884,0.004601179297686615,0.0
2021S05075350515.02,0.037775585276756556,0.037775585276756556,0.037775585276756556,0.0,0.0
2021S05075350516.01,0.05143734378643324,0.05143734378643324,0.05143734378643324,0.0,0.0
2021S05075350516.02,0.0574040756656595,0.0574040756656595,0.0574040756656595,0.0,0.0
2021S05075350516.03,0.05355814503793541,0.05775892842159143,0.05355814503793541,0.004200783383656016,0.0
2021S05075350516.04,0.03749782362030984,0.04032792782040254,0.03749782362030984,0.0028301042000926993,0.0
2021S05075350516.05,0.051848842536724685,0.051848842536724685,0.051848842536724685,0.0,0.0
2021S05075350516.06,0.05444864258823503,0.05444864258823503,0.05444864258823503,0.0,0.0
2021S05075350516.08,0.038841467405560305,0.038841467405560305,0.038841467405560305,0.0,0.0
2021S05075350516.09,0.04768241769002362,0.04768241769002362,0.04768241769002362,0.0,0.0
2021S05075350516.11,0.044441865031478296,0.044441865031478296,0.044441865031478296,0.0,0.0
2021S05075350516.16,0.038145934152018876,0.038145934152018876,0.038145934152018876,0.0,0.0
2021S05075350516.17,0.045473216329677164,0.04555206881924317,0.045473216329677164,7.88524895660031e-05,0.0
2021S05075350516.18,0.049379850034975914,0.0504286167167322,0.049379850034975914,0.001048766681756283,0.0
2021S05075350516.20,0.054577728986026,0.054577728986026,0.054577728986026,0.0,0.0
2021S05075350516.21,0.04927250253489986,0.04927250253489986,0.04927250253489986,0.0,0.0
2021S05075350516.22,0.057696456356656066,0.057696456356656066,0.057696456356656066,0.0,0.0
2021S05075350516.23,0.051848842536724685,0.051848842536724685,0.051848842536724685,0.0,0.0
2021S05075350516.24,0.04848203457979451,0.04848203457979451,0.04848203457979451,0.0,0.0
2021S05075350516.25,0.03871829150469701,0.03871829150469701,0.03871829150469701,0.0,0.0
2021S05075350516.26,0.04370116728095366,0.051112313226978665,0.04370116728095366,0.007411145946025002,0.0
2021S05075350516.28,0.049256400409888455,0.04972721917484841,0.049256400409888455,0.00047081876495995434,0.0
2021S05075350516.29,0.04221977177990439,0.04354875670587687,0.04221977177990439,0.0013289849259724845,0.0
2021S05075350516.30,0.038516283027281197,0.038516283027281197,0.038516283027281197,0.0,0.0
2021S05075350516.31,0.040429752216136504,0.04313752830187999,0.040429752216136504,0.0027077760857434838,0.0
2021S05075350516.32,0.057967650041058645,0.057967650041058645,0.057967650041058645,0.0,0.0
2021S05075350516.37,0.04285465556606837,0.04285465556606837,0.04285465556606837,0.0,0.0
2021S05075350516.38,0.04444186503147832,0.04444186503147832,0.04444186503147832,0.0,0.0
2021S05075350516.39,0.05073779591093773,0.05389614094740996,0.05073779591093773,0.003158345036472228,0.0
2021S05075350516.40,0.05760982504080523,0.05760982504080523,0.05760982504080523,0.0,0.0
2021S05075350516.41,0.04773385503381005,0.04773385503381005,0.04773385503381005,0.0,0.0
2021S05075350516.43,0.04705609238627116,0.04705609238627116,0.04705609238627116,0.0,0.0
2021S05075350516.44,0.04678091055945086,0.04678091055945086,0.04678091055945086,0.0,0.0
2021S05075350516.47,0.05333023803777397,0.05333023803777397,0.05333023803777397,0.0,0.0
2021S05075350516.48,0.048145353784101494,0.048145353784101494,0.048145353784101494,0.0,0.0
2021S05075350516.50,0.05390633628818204,0.09234929646116505,0.05390633628818204,0.03844296017298301,0.0
