ctuid,near_subway_500m,near_rapid_500m,n_subway_stops_800m,n_rapid_stops_800m,n_all_stops_800m,dist_nearest_subway_m,dist_nearest_rapid_m,n_subway_stops_800m_norm,n_rapid_stops_800m_norm,n_all_stops_800m_norm,transit_indicator
2021S05075350610.04,0,0,0,0,0,29293.403382390203,24570.314134010914,0.0,0.0,0.0,0.0
2021S05075350572.04,0,0,0,0,0,17201.13668202238,13853.301622021092,0.0,0.0,0.0,0.0
2021S05075350572.05,0,0,0,0,0,16877.148272533384,13207.03141809745,0.0,0.0,0.0,0.0
2021S05075350528.24,0,0,0,0,0,11675.540051831977,11056.398921448634,0.0,0.0,0.0,0.0
2021S05075350528.26,0,0,0,0,0,10549.335058454317,9600.163642686935,0.0,0.0,0.0,0.0
2021S05075350528.31,0,0,0,0,0,16837.64776641799,14450.23664690349,0.0,0.0,0.0,0.0
2021S05075350573.05,0,0,0,0,0,20162.63039555681,15685.609073345791,0.0,0.0,0.0,0.0
2021S05075350585.07,0,0,0,0,0,30418.92964294171,29413.107447825107,0.0,0.0,0.0,0.0
2021S05075350585.08,0,0,0,0,0,27818.915206602964,27818.915206602964,0.0,0.0,0.0,0.0
2021S05075350572.07,0,0,0,0,0,18075.824397976976,14801.534877050579,0.0,0.0,0.0,0.0
2021S05075350572.08,0,0,0,0,0,17516.66366939439,14784.87317002115,0.0,0.0,0.0,0.0
2021S05075350411.26,0,0,0,0,0,8291.666106725484,8291.666106725484,0.0,0.0,0.0,0.0
2021S05075350411.27,0,0,0,0,0,7608.132797476463,7608.132797476463,0.0,0.0,0.0,0.0
2021S05075350062.01,1,1,11,18,70,281.4478526797629,281.4478526797629,0.7333333333333333,0.3103448275862069,0.7777777777777778,0.3103448275862069
2021S05075350377.06,0,0,0,0,28,7027.561443697186,7027.561443697186,0.0,0.0,0.3111111111111111,0.0
2021S05075350377.07,0,0,0,0,26,6642.613233296111,6642.613233296111,0.0,0.0,0.28888888888888886,0.0
2021S05075350047.02,0,1,0,28,51,1860.4247809053008,260.6570565147592,0.0,0.4827586206896552,0.5666666666666667,0.4827586206896552
2021S05075350102.02,1,1,4,4,37,185.2589859891696,185.2589859891696,0.26666666666666666,0.06896551724137931,0.4111111111111111,0.06896551724137931
2021S05075350102.03,1,1,4,8,42,199.4944737190843,199.4944737190843,0.26666666666666666,0.13793103448275862,0.4666666666666667,0.13793103448275862
2021S05075350136.01,0,0,1,5,48,616.1988970095567,519.3405923643162,0.06666666666666667,0.08620689655172414,0.5333333333333333,0.08620689655172414
2021S05075350136.02,1,1,2,6,56,399.8839603789515,335.23844276572436,0.13333333333333333,0.10344827586206896,0.6222222222222222,0.10344827586206896
2021S05075350249.04,0,0,0,2,24,6615.925149695643,764.0020380820538,0.0,0.034482758620689655,0.26666666666666666,0.034482758620689655
2021S05075350249.05,0,1,0,6,42,6836.235738530906,110.98941991611989,0.0,0.10344827586206896,0.4666666666666667,0.10344827586206896
2021S05075350080.01,1,1,4,18,58,436.80491435961727,416.5422092989185,0.26666666666666666,0.3103448275862069,0.6444444444444445,0.3103448275862069
2021S05075350080.02,1,1,2,8,62,316.05141219517077,316.05141219517077,0.13333333333333333,0.13793103448275862,0.6888888888888889,0.13793103448275862
2021S05075350072.01,0,0,4,10,47,616.3333656699352,616.3333656699352,0.26666666666666666,0.1724137931034483,0.5222222222222223,0.1724137931034483
2021S05075350072.02,0,0,4,4,45,505.45558463905104,505.45558463905104,0.26666666666666666,0.06896551724137931,0.5,0.06896551724137931
2021S05075350159.01,0,0,0,2,43,3163.9968686685197,659.1890330333844,0.0,0.034482758620689655,0.4777777777777778,0.034482758620689655
2021S05075350159.02,0,0,0,2,44,2740.688040609322,641.5263977436321,0.0,0.034482758620689655,0.4888888888888889,0.034482758620689655
2021S05075350225.01,0,0,2,2,60,642.6044589778237,642.6044589778237,0.13333333333333333,0.034482758620689655,0.6666666666666666,0.034482758620689655
2021S05075350225.02,1,1,2,2,53,292.7663204853273,292.7663204853273,0.13333333333333333,0.034482758620689655,0.5888888888888889,0.034482758620689655
2021S05075350260.04,0,0,0,4,52,3562.3505437959243,643.5093964392198,0.0,0.06896551724137931,0.5777777777777777,0.06896551724137931
2021S05075350260.05,0,0,0,2,42,3506.6146343350774,771.5082151573135,0.0,0.034482758620689655,0.4666666666666667,0.034482758620689655
2021S05075350247.01,0,0,0,0,21,8239.859159865333,3214.333363068654,0.0,0.0,0.23333333333333334,0.0
2021S05075350247.02,0,0,0,0,19,8370.925663474884,1874.2390119482247,0.0,0.0,0.2111111111111111,0.0
2021S05075350248.04,0,0,0,2,36,9207.380730770805,734.4867655926653,0.0,0.034482758620689655,0.4,0.034482758620689655
2021S05075350248.05,0,0,0,6,42,8246.739444776975,516.2444636098128,0.0,0.10344827586206896,0.4666666666666667,0.10344827586206896
2021S05075350281.01,0,0,0,0,35,4751.029481411688,1511.0607639888744,0.0,0.0,0.3888888888888889,0.0
2021S05075350281.02,0,0,0,0,28,4172.488490972805,1404.1823289555489,0.0,0.0,0.3111111111111111,0.0
2021S05075350301.03,1,1,2,2,34,374.25042402777234,374.25042402777234,0.13333333333333333,0.034482758620689655,0.37777777777777777,0.034482758620689655
2021S05075350301.04,0,0,0,0,25,1155.596234830092,1155.596234830092,0.0,0.0,0.2777777777777778,0.0
2021S05075350263.03,0,0,0,0,26,5046.722458235982,928.8797783495912,0.0,0.0,0.28888888888888886,0.0
2021S05075350263.04,0,0,0,2,24,4325.07626209994,580.4467497084368,0.0,0.034482758620689655,0.26666666666666666,0.034482758620689655
2021S05075350305.01,0,0,0,0,0,1083.6397411676173,1083.6397411676173,0.0,0.0,0.0,0.0
2021S05075350306.01,0,0,0,0,27,1385.2838201064108,1385.2838201064108,0.0,0.0,0.3,0.0
2021S05075350306.02,0,0,2,2,30,777.4006890088082,777.4006890088082,0.13333333333333333,0.034482758620689655,0.3333333333333333,0.034482758620689655
2021S05075350312.06,0,0,0,0,34,2814.1201200170804,1559.6747361303462,0.0,0.0,0.37777777777777777,0.0
2021S05075350312.07,0,0,0,0,26,2238.801580531461,1662.2359378792569,0.0,0.0,0.28888888888888886,0.0
2021S05075350316.05,0,1,0,6,47,1826.0180358714647,338.67210170877655,0.0,0.10344827586206896,0.5222222222222223,0.10344827586206896
2021S05075350316.06,0,0,0,4,36,1475.082739348514,561.9033526611416,0.0,0.06896551724137931,0.4,0.06896551724137931
2021S05075350321.01,0,0,0,0,21,2007.027355306631,2007.027355306631,0.0,0.0,0.23333333333333334,0.0
2021S05075350321.02,0,0,0,0,27,1458.2188596455537,1458.2188596455537,0.0,0.0,0.3,0.0
2021S05075350324.05,0,0,0,0,26,3626.725602657538,3626.725602657538,0.0,0.0,0.28888888888888886,0.0
2021S05075350324.06,0,0,0,0,19,3850.2577662442204,3850.2577662442204,0.0,0.0,0.2111111111111111,0.0
2021S05075350331.03,0,0,0,0,22,4238.0916075021105,4238.0916075021105,0.0,0.0,0.24444444444444444,0.0
2021S05075350331.04,0,0,0,0,17,4209.716382795921,4209.716382795921,0.0,0.0,0.18888888888888888,0.0
2021S05075350351.01,0,0,0,4,34,924.7889426241437,582.5731762599679,0.0,0.06896551724137931,0.37777777777777777,0.06896551724137931
2021S05075350351.02,0,0,2,4,30,765.6555972048602,709.6862072189144,0.13333333333333333,0.06896551724137931,0.3333333333333333,0.06896551724137931
2021S05075350353.03,0,0,2,4,41,657.1306852420568,637.3488333542134,0.13333333333333333,0.06896551724137931,0.45555555555555555,0.06896551724137931
2021S05075350353.04,0,0,0,0,40,996.9771238725876,996.9771238725876,0.0,0.0,0.4444444444444444,0.0
2021S05075350355.04,0,0,0,0,37,1742.4884216538624,1742.4884216538624,0.0,0.0,0.4111111111111111,0.0
2021S05075350363.04,0,0,0,0,16,8000.202224609466,8000.202224609466,0.0,0.0,0.17777777777777778,0.0
2021S05075350363.05,0,0,0,0,16,8209.257274613714,8209.257274613714,0.0,0.0,0.17777777777777778,0.0
2021S05075350376.11,0,0,0,0,38,2824.123966740661,2824.123966740661,0.0,0.0,0.4222222222222222,0.0
2021S05075350376.12,0,0,0,0,36,3297.174513381209,3297.174513381209,0.0,0.0,0.4,0.0
2021S05075350376.13,0,0,0,0,31,4528.76749865645,4528.76749865645,0.0,0.0,0.34444444444444444,0.0
2021S05075350376.14,0,0,0,0,32,4935.055621803611,4935.055621803611,0.0,0.0,0.35555555555555557,0.0
2021S05075350378.16,0,0,0,0,42,9804.751099739222,9796.947115766156,0.0,0.0,0.4666666666666667,0.0
2021S05075350378.17,0,0,0,0,38,9859.152547552658,9856.705602987522,0.0,0.0,0.4222222222222222,0.0
2021S05075350802.01,0,0,0,0,17,12236.492535437017,12236.492535437017,0.0,0.0,0.18888888888888888,0.0
2021S05075350802.02,0,0,0,0,9,12725.212199096999,12725.212199096999,0.0,0.0,0.1,0.0
2021S05075350311.05,0,1,2,6,43,652.1622195304556,205.90617875563564,0.13333333333333333,0.10344827586206896,0.4777777777777778,0.10344827586206896
2021S05075350311.06,0,0,2,4,29,610.744991828904,610.744991828904,0.13333333333333333,0.06896551724137931,0.32222222222222224,0.06896551724137931
2021S05075350378.18,0,0,0,0,30,8019.505605147884,8019.505605147884,0.0,0.0,0.3333333333333333,0.0
2021S05075350378.19,0,0,0,0,38,8848.056776710384,8848.056776710384,0.0,0.0,0.4222222222222222,0.0
2021S05075350378.20,0,0,0,0,28,7847.104176428623,7847.104176428623,0.0,0.0,0.3111111111111111,0.0
2021S05075350378.21,0,0,0,0,26,7346.235526168713,7346.235526168713,0.0,0.0,0.28888888888888886,0.0
2021S05075350378.22,0,0,0,0,33,7769.537417463232,7769.537417463232,0.0,0.0,0.36666666666666664,0.0
2021S05075350194.01,0,0,0,0,28,2267.2875083126455,1839.5807116797575,0.0,0.0,0.3111111111111111,0.0
2021S05075350194.02,0,0,0,0,25,2875.1650784703015,1268.4397388319446,0.0,0.0,0.2777777777777778,0.0
2021S05075350194.03,0,0,0,0,26,2684.434034129585,1433.1015954973295,0.0,0.0,0.28888888888888886,0.0
2021S05075350194.04,0,0,0,0,25,3285.4902994955687,972.0354734385603,0.0,0.0,0.2777777777777778,0.0
2021S05075350317.04,0,0,0,0,21,2910.1564454293693,2910.1564454293693,0.0,0.0,0.23333333333333334,0.0
2021S05075350317.05,0,0,0,0,17,2741.5103970659393,2741.5103970659393,0.0,0.0,0.18888888888888888,0.0
2021S05075350341.03,0,0,1,1,29,692.8964589900974,692.8964589900974,0.06666666666666667,0.017241379310344827,0.32222222222222224,0.017241379310344827
2021S05075350341.04,0,0,1,1,43,753.6481995284439,753.6481995284439,0.06666666666666667,0.017241379310344827,0.4777777777777778,0.017241379310344827
2021S05075350250.04,0,0,0,0,11,5656.308121814223,1735.695568025413,0.0,0.0,0.12222222222222222,0.0
2021S05075350250.05,0,0,0,2,13,5942.387955224137,602.1745565125483,0.0,0.034482758620689655,0.14444444444444443,0.034482758620689655
2021S05075350269.01,0,0,0,0,24,1135.3113843529484,1135.3113843529484,0.0,0.0,0.26666666666666666,0.0
2021S05075350269.02,0,0,0,0,31,2505.295501717313,2505.295501717313,0.0,0.0,0.34444444444444444,0.0
2021S05075350344.01,0,0,0,0,49,802.4452701734709,802.4452701734709,0.0,0.0,0.5444444444444444,0.0
2021S05075350344.02,0,0,0,0,32,1244.3163411518601,1244.3163411518601,0.0,0.0,0.35555555555555557,0.0
2021S05075350804.06,0,0,0,0,0,18055.537201911146,18055.537201911146,0.0,0.0,0.0,0.0
2021S05075350804.07,0,0,0,0,0,19078.21251590335,19078.21251590335,0.0,0.0,0.0,0.0
2021S05075350803.03,0,0,0,0,0,13984.140146422933,13984.140146422933,0.0,0.0,0.0,0.0
2021S05075350803.04,0,0,0,0,0,13942.246772700933,13942.246772700933,0.0,0.0,0.0,0.0
2021S05075350803.05,0,0,0,0,0,14943.473983751932,14943.473983751932,0.0,0.0,0.0,0.0
2021S05075350803.06,0,0,0,0,0,15862.341983581468,15862.341983581468,0.0,0.0,0.0,0.0
2021S05075350805.04,0,0,0,0,0,25369.30797674454,25369.30797674454,0.0,0.0,0.0,0.0
2021S05075350805.06,0,0,0,0,0,23670.535301561304,23670.535301561304,0.0,0.0,0.0,0.0
2021S05075350804.08,0,0,0,0,0,18738.005922213975,18738.005922213975,0.0,0.0,0.0,0.0
2021S05075350831.01,0,0,0,0,0,42397.96401852765,42397.96401852765,0.0,0.0,0.0,0.0
2021S05075350831.02,0,0,0,0,0,39926.81765551372,39926.81765551372,0.0,0.0,0.0,0.0
2021S05075350480.01,0,0,0,0,0,34731.904321964794,34731.904321964794,0.0,0.0,0.0,0.0
2021S05075350485.02,0,0,0,0,0,47531.70218129419,47531.70218129419,0.0,0.0,0.0,0.0
2021S05075350401.14,0,0,0,0,0,11929.206109215744,11929.206109215744,0.0,0.0,0.0,0.0
2021S05075350401.15,0,0,0,0,3,11149.056716691222,11149.056716691222,0.0,0.0,0.03333333333333333,0.0
2021S05075350403.01,0,0,0,0,0,11585.795836623469,11585.795836623469,0.0,0.0,0.0,0.0
2021S05075350410.09,0,0,0,0,14,2355.7515183967016,2355.7515183967016,0.0,0.0,0.15555555555555556,0.0
2021S05075350410.10,0,0,0,0,0,2875.3066028684902,2875.3066028684902,0.0,0.0,0.0,0.0
2021S05075350410.11,0,0,0,0,9,3083.8433089922905,3083.8433089922905,0.0,0.0,0.1,0.0
2021S05075350410.12,0,0,0,0,9,4379.844077214645,4379.844077214645,0.0,0.0,0.1,0.0
2021S05075350410.13,0,0,0,0,2,5567.997710233331,5567.997710233331,0.0,0.0,0.022222222222222223,0.0
2021S05075350412.10,0,0,0,0,0,7339.574258230333,5069.710683058136,0.0,0.0,0.0,0.0
2021S05075350412.11,0,0,0,0,0,8979.04148810351,6762.956491003869,0.0,0.0,0.0,0.0
2021S05075350421.04,0,0,0,0,0,8496.575207807147,8496.575207807147,0.0,0.0,0.0,0.0
2021S05075350421.05,0,0,0,0,0,8542.150423640183,8542.150423640183,0.0,0.0,0.0,0.0
2021S05075350421.06,0,0,0,0,0,9538.53494761913,9538.53494761913,0.0,0.0,0.0,0.0
2021S05075350421.07,0,0,0,0,0,9527.79222884573,9527.79222884573,0.0,0.0,0.0,0.0
2021S05075350410.14,0,0,0,0,0,4294.758961455127,4294.758961455127,0.0,0.0,0.0,0.0
2021S05075350410.15,0,0,0,0,0,3468.9961832622394,3468.9961832622394,0.0,0.0,0.0,0.0
2021S05075350420.05,0,0,0,0,0,8117.038114768752,8117.038114768752,0.0,0.0,0.0,0.0
2021S05075350420.06,0,0,0,0,0,8338.273140739873,8338.273140739873,0.0,0.0,0.0,0.0
2021S05075350420.08,0,0,0,0,0,9764.38353010167,9764.38353010167,0.0,0.0,0.0,0.0
2021S05075350420.09,0,0,0,0,0,8830.215170199386,8830.215170199386,0.0,0.0,0.0,0.0
2021S05075350420.10,0,0,0,0,0,10463.455103237004,10463.455103237004,0.0,0.0,0.0,0.0
2021S05075350420.11,0,0,0,0,0,9609.80319821985,9609.80319821985,0.0,0.0,0.0,0.0
2021S05075350424.04,0,0,0,0,0,13264.167863491542,13264.167863491542,0.0,0.0,0.0,0.0
2021S05075350424.05,0,0,0,0,0,13517.462087481117,13517.462087481117,0.0,0.0,0.0,0.0
2021S05075350441.03,0,0,0,0,0,21580.265974657093,21580.265974657093,0.0,0.0,0.0,0.0
2021S05075350441.04,0,0,0,0,0,19938.08940429119,19938.08940429119,0.0,0.0,0.0,0.0
2021S05075350450.03,0,0,0,0,0,29818.918680847593,29818.918680847593,0.0,0.0,0.0,0.0
2021S05075350473.01,0,0,0,0,0,49941.68174984161,49941.68174984161,0.0,0.0,0.0,0.0
2021S05075350473.02,0,0,0,0,0,47646.38944116825,47646.38944116825,0.0,0.0,0.0,0.0
2021S05075350473.03,0,0,0,0,0,48535.283350581434,48535.283350581434,0.0,0.0,0.0,0.0
2021S05075350820.03,0,0,0,0,0,22219.26166439838,22219.26166439838,0.0,0.0,0.0,0.0
2021S05075350481.04,0,0,0,0,0,36084.746130057356,36084.746130057356,0.0,0.0,0.0,0.0
2021S05075350481.05,0,0,0,0,0,36343.33491366183,36343.33491366183,0.0,0.0,0.0,0.0
2021S05075350480.03,0,0,0,0,0,34565.48215670635,34565.48215670635,0.0,0.0,0.0,0.0
2021S05075350480.04,0,0,0,0,0,35202.29021966841,35202.29021966841,0.0,0.0,0.0,0.0
2021S05075350480.05,0,0,0,0,0,34411.924414272726,34411.924414272726,0.0,0.0,0.0,0.0
2021S05075350480.06,0,0,0,0,0,34703.25735841471,34703.25735841471,0.0,0.0,0.0,0.0
2021S05075350528.50,0,0,0,0,0,16796.8674850063,14759.026343009697,0.0,0.0,0.0,0.0
2021S05075350528.51,0,0,0,0,0,16324.431688583629,14561.392227235498,0.0,0.0,0.0,0.0
2021S05075350528.52,0,0,0,0,0,17511.24319990711,16161.853891784402,0.0,0.0,0.0,0.0
2021S05075350528.53,0,0,0,0,0,19386.412758131966,18664.601778697895,0.0,0.0,0.0,0.0
2021S05075350576.73,0,0,0,0,0,14236.062647254123,11655.615457149333,0.0,0.0,0.0,0.0
2021S05075350576.74,0,0,0,0,0,16531.95115805095,13251.973107911237,0.0,0.0,0.0,0.0
2021S05075350576.75,0,0,0,0,0,17783.10104965608,13505.130075620535,0.0,0.0,0.0,0.0
2021S05075350576.76,0,0,0,0,0,24818.580677312275,17764.019616994592,0.0,0.0,0.0,0.0
2021S05075350576.77,0,0,0,0,0,25310.150853480023,18194.41719509514,0.0,0.0,0.0,0.0
2021S05075350576.78,0,0,0,0,0,12541.344714576515,5824.780362627127,0.0,0.0,0.0,0.0
2021S05075350576.79,0,0,0,0,0,14958.417465371782,7741.286623458804,0.0,0.0,0.0,0.0
2021S05075350576.80,0,0,0,0,0,23993.70136125074,18349.19463227664,0.0,0.0,0.0,0.0
2021S05075350576.81,0,0,0,0,0,24238.725357819327,18852.159574909692,0.0,0.0,0.0,0.0
2021S05075350576.82,0,0,0,0,0,14228.754244371903,9421.04675735305,0.0,0.0,0.0,0.0
2021S05075350576.83,0,0,0,0,0,13563.994736943456,8703.755718800734,0.0,0.0,0.0,0.0
2021S05075350576.84,0,0,0,0,0,20710.384754806564,14917.394377112565,0.0,0.0,0.0,0.0
2021S05075350576.85,0,0,0,0,0,19704.710817519142,13641.022019711489,0.0,0.0,0.0,0.0
2021S05075350576.86,0,0,0,0,0,11738.391943223542,7009.0095012051215,0.0,0.0,0.0,0.0
2021S05075350576.87,0,0,0,0,0,12399.679686431617,7429.379086084978,0.0,0.0,0.0,0.0
2021S05075350576.88,0,0,0,0,0,18343.315638567998,13100.235276720718,0.0,0.0,0.0,0.0
2021S05075350576.89,0,0,0,0,0,17787.9697061995,12324.867052946493,0.0,0.0,0.0,0.0
2021S05075350576.90,0,0,0,0,0,18428.019630927123,16090.745065968202,0.0,0.0,0.0,0.0
2021S05075350576.91,0,0,0,0,0,21906.54150842739,19470.16307066258,0.0,0.0,0.0,0.0
2021S05075350576.92,0,0,0,0,0,21381.13312924421,15023.677880840327,0.0,0.0,0.0,0.0
2021S05075350576.93,0,0,0,0,0,20357.034677403688,13378.199331540935,0.0,0.0,0.0,0.0
2021S05075350576.94,0,0,0,0,0,11733.71039057225,9311.356354354182,0.0,0.0,0.0,0.0
2021S05075350576.95,0,0,0,0,0,12418.205924477003,9215.829985910905,0.0,0.0,0.0,0.0
2021S05075350576.96,0,0,0,0,0,11199.733913101116,8188.131859294047,0.0,0.0,0.0,0.0
2021S05075350576.97,0,0,0,0,0,11806.9523479117,8216.718365043396,0.0,0.0,0.0,0.0
2021S05075350576.98,0,0,0,0,0,25979.956184697992,19946.483066579887,0.0,0.0,0.0,0.0
2021S05075350576.99,0,0,0,0,0,26058.413317554398,21457.209304492993,0.0,0.0,0.0,0.0
2021S05075350577.00,0,0,0,0,0,23063.460731223673,18811.257872569684,0.0,0.0,0.0,0.0
2021S05075350577.01,0,0,0,0,0,22475.84002343447,17922.50069662296,0.0,0.0,0.0,0.0
2021S05075350577.02,0,0,0,0,0,21203.27128938062,16831.572812575043,0.0,0.0,0.0,0.0
2021S05075350577.03,0,0,0,0,0,21304.02818877434,17312.956305660053,0.0,0.0,0.0,0.0
2021S05075350577.04,0,0,0,0,0,21820.43585909484,18260.1606363726,0.0,0.0,0.0,0.0
2021S05075350577.05,0,0,0,0,0,19524.321608750506,16147.594447456688,0.0,0.0,0.0,0.0
2021S05075350577.06,0,0,0,0,0,19739.869693960438,16689.138942751328,0.0,0.0,0.0,0.0
2021S05075350485.04,0,0,0,0,0,49039.521501732175,49039.521501732175,0.0,0.0,0.0,0.0
2021S05075350485.05,0,0,0,0,0,48749.63820210398,48749.63820210398,0.0,0.0,0.0,0.0
2021S05075350586.03,0,0,0,0,0,24994.75296338738,20432.674240876524,0.0,0.0,0.0,0.0
2021S05075350586.04,0,0,0,0,0,24327.220620890417,18305.0536899219,0.0,0.0,0.0,0.0
2021S05075350586.05,0,0,0,0,0,25117.0131129474,18839.885355675244,0.0,0.0,0.0,0.0
2021S05075350516.50,0,0,0,0,0,19271.142898118207,16911.962462871834,0.0,0.0,0.0,0.0
2021S05075350516.51,0,0,0,0,0,20025.033731917178,17552.09339610927,0.0,0.0,0.0,0.0
2021S05075350520.11,0,0,0,0,0,9942.761809219068,7573.135298218509,0.0,0.0,0.0,0.0
2021S05075350520.12,0,0,0,0,0,10305.339404683718,7958.852981931295,0.0,0.0,0.0,0.0
2021S05075350528.54,0,0,0,0,0,14575.55264371551,13249.43828872614,0.0,0.0,0.0,0.0
2021S05075350528.55,0,0,0,0,0,15347.306729974198,14205.350312303259,0.0,0.0,0.0,0.0
2021S05075350516.52,0,0,0,0,0,18980.39547138314,16415.120198332843,0.0,0.0,0.0,0.0
2021S05075350516.53,0,0,0,0,0,18856.25468614116,16117.584581840894,0.0,0.0,0.0,0.0
2021S05075350527.10,0,0,0,0,0,10085.738664367167,8164.425011384136,0.0,0.0,0.0,0.0
2021S05075350527.11,0,0,0,0,0,11061.736772643482,8841.949307472729,0.0,0.0,0.0,0.0
2021S05075350527.12,0,0,0,0,0,8995.346469340031,7512.982424125472,0.0,0.0,0.0,0.0
2021S05075350527.13,0,0,0,0,0,9185.988254279413,7330.045697237639,0.0,0.0,0.0,0.0
2021S05075350528.56,0,0,0,0,0,12534.928322369617,10492.886342671056,0.0,0.0,0.0,0.0
2021S05075350528.57,0,0,0,0,0,12577.76114871404,10368.47897438884,0.0,0.0,0.0,0.0
2021S05075350528.58,0,0,0,0,0,10574.981508191502,9030.089781316783,0.0,0.0,0.0,0.0
2021S05075350528.59,0,0,0,0,0,11376.083022053052,9544.009190816987,0.0,0.0,0.0,0.0
2021S05075350516.54,0,0,0,0,0,18057.64030424694,15227.731768381856,0.0,0.0,0.0,0.0
2021S05075350516.55,0,0,0,0,0,19204.37110368519,16273.799233357433,0.0,0.0,0.0,0.0
2021S05075350528.60,0,0,0,0,0,9953.358390959655,9307.900610778044,0.0,0.0,0.0,0.0
2021S05075350528.61,0,0,0,0,0,9504.01868065343,8807.354111901555,0.0,0.0,0.0,0.0
2021S05075350528.62,0,0,0,0,0,9883.132543522517,6614.755818534624,0.0,0.0,0.0,0.0
2021S05075350528.63,0,0,0,0,0,12748.328656431051,12303.531983037996,0.0,0.0,0.0,0.0
2021S05075350577.07,0,0,0,0,0,23202.647090478044,17813.75114565029,0.0,0.0,0.0,0.0
2021S05075350577.08,0,0,0,0,0,23413.87991882994,18322.517336974754,0.0,0.0,0.0,0.0
2021S05075350577.09,0,0,0,0,0,23677.139567639813,18854.310670657935,0.0,0.0,0.0,0.0
2021S05075350620.14,0,0,0,0,0,28996.775406387223,26809.504159676882,0.0,0.0,0.0,0.0
2021S05075350620.15,0,0,0,0,0,28616.680881588887,26295.873776131393,0.0,0.0,0.0,0.0
2021S05075350620.16,0,0,0,0,0,27624.194834325142,25251.676362290986,0.0,0.0,0.0,0.0
2021S05075350620.17,0,0,0,0,0,28487.836456446315,26054.007744347113,0.0,0.0,0.0,0.0
2021S05075350620.18,0,0,0,0,0,31938.711205763073,29239.240697258298,0.0,0.0,0.0,0.0
2021S05075350620.19,0,0,0,0,0,32697.77792529225,30017.121396381608,0.0,0.0,0.0,0.0
2021S05075350620.20,0,0,0,0,0,32440.728700749405,29645.56889866124,0.0,0.0,0.0,0.0
2021S05075350620.21,0,0,0,0,0,31429.14515565635,28510.0885439694,0.0,0.0,0.0,0.0
2021S05075350620.22,0,0,0,0,0,32220.295422460378,29285.931237610035,0.0,0.0,0.0,0.0
2021S05075350620.23,0,0,0,0,0,31600.052943186,28474.130049698295,0.0,0.0,0.0,0.0
2021S05075350620.24,0,0,0,0,0,28950.23120720557,26190.67512782801,0.0,0.0,0.0,0.0
2021S05075350620.25,0,0,0,0,0,29052.28129247493,26109.593741549368,0.0,0.0,0.0,0.0
2021S05075350620.26,0,0,0,0,0,30224.008596153828,27381.898295899995,0.0,0.0,0.0,0.0
2021S05075350620.27,0,0,0,0,0,30857.234420132263,27961.939087169736,0.0,0.0,0.0,0.0
2021S05075350620.28,0,0,0,0,0,30275.035533600534,27268.094753554353,0.0,0.0,0.0,0.0
2021S05075350620.29,0,0,0,0,0,30122.39557051603,27009.195015043246,0.0,0.0,0.0,0.0
2021S05075350612.28,0,0,0,0,0,19958.916619675503,15845.608074986783,0.0,0.0,0.0,0.0
2021S05075350612.29,0,0,0,0,0,20733.026886651565,16726.314018139197,0.0,0.0,0.0,0.0
2021S05075350610.05,0,0,0,0,0,31701.72154553844,26999.81822177341,0.0,0.0,0.0,0.0
2021S05075350610.06,0,0,0,0,0,32278.8425928725,27556.153523858597,0.0,0.0,0.0,0.0
2021S05075350011.01,0,1,0,44,50,1183.8273686607613,58.78717403347392,0.0,0.7586206896551724,0.5555555555555556,0.7586206896551724
2021S05075350011.02,1,1,5,48,48,466.9970164204967,187.9450575101468,0.3333333333333333,0.8275862068965517,0.5333333333333333,0.8275862068965517
2021S05075350011.03,1,1,5,41,41,499.52924568010013,160.26378080192436,0.3333333333333333,0.7068965517241379,0.45555555555555555,0.7068965517241379
2021S05075350044.01,0,1,0,31,50,1722.6398159662383,359.81369837943964,0.0,0.5344827586206896,0.5555555555555556,0.5344827586206896
2021S05075350044.02,0,1,0,30,56,2235.3831417051224,109.89158511353166,0.0,0.5172413793103449,0.6222222222222222,0.5172413793103449
2021S05075350300.01,1,1,4,4,31,170.019690351792,170.019690351792,0.26666666666666666,0.06896551724137931,0.34444444444444444,0.06896551724137931
2021S05075350300.02,0,0,4,4,35,504.9390942578344,504.9390942578344,0.26666666666666666,0.06896551724137931,0.3888888888888889,0.06896551724137931
2021S05075350300.03,0,0,0,0,27,994.9856438114991,994.9856438114991,0.0,0.0,0.3,0.0
2021S05075350318.01,0,0,0,0,36,1451.4584234260994,1451.4584234260994,0.0,0.0,0.4,0.0
2021S05075350318.02,1,1,2,2,48,422.33573404990517,422.33573404990517,0.13333333333333333,0.034482758620689655,0.5333333333333333,0.034482758620689655
2021S05075350305.05,1,1,4,4,26,400.4864377233691,400.4864377233691,0.26666666666666666,0.06896551724137931,0.28888888888888886,0.06896551724137931
2021S05075350305.06,1,1,4,4,39,338.339257353911,338.339257353911,0.26666666666666666,0.06896551724137931,0.43333333333333335,0.06896551724137931
2021S05075350377.08,0,0,0,0,31,5218.927546056006,5218.927546056006,0.0,0.0,0.34444444444444444,0.0
2021S05075350377.09,0,0,0,0,28,5242.490315850606,5242.490315850606,0.0,0.0,0.3111111111111111,0.0
2021S05075350308.05,0,0,0,0,23,811.4469193760041,811.4469193760041,0.0,0.0,0.25555555555555554,0.0
2021S05075350308.06,0,0,2,2,37,507.00276716093254,507.00276716093254,0.13333333333333333,0.034482758620689655,0.4111111111111111,0.034482758620689655
